effect_bundles_to_effects_junctions_tables	2
effect_bundle_key	effect_key	effect_scope	value	advancement_stage
shield_food_storage_bundle_510	shield_food_stored	faction_to_faction_own_unseen	510	start_turn_completed
shield_food_storage_bundle_515	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_515	shield_food_stored	faction_to_faction_own_unseen	515	start_turn_completed
shield_food_storage_bundle_520	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_520	shield_food_stored	faction_to_faction_own_unseen	520	start_turn_completed
shield_food_storage_bundle_525	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_525	shield_food_stored	faction_to_faction_own_unseen	525	start_turn_completed
shield_food_storage_bundle_530	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_530	shield_food_stored	faction_to_faction_own_unseen	530	start_turn_completed
shield_food_storage_bundle_535	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_535	shield_food_stored	faction_to_faction_own_unseen	535	start_turn_completed
shield_food_storage_bundle_540	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_540	shield_food_stored	faction_to_faction_own_unseen	540	start_turn_completed
shield_food_storage_bundle_545	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_545	shield_food_stored	faction_to_faction_own_unseen	545	start_turn_completed
shield_food_storage_bundle_550	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_550	shield_food_stored	faction_to_faction_own_unseen	550	start_turn_completed
shield_food_storage_bundle_555	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_555	shield_food_stored	faction_to_faction_own_unseen	555	start_turn_completed
shield_food_storage_bundle_55	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_55	shield_food_stored	faction_to_faction_own_unseen	55	start_turn_completed
shield_food_storage_bundle_560	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_560	shield_food_stored	faction_to_faction_own_unseen	560	start_turn_completed
shield_food_storage_bundle_565	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_565	shield_food_stored	faction_to_faction_own_unseen	565	start_turn_completed
shield_food_storage_bundle_570	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_570	shield_food_stored	faction_to_faction_own_unseen	570	start_turn_completed
shield_food_storage_bundle_575	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_575	shield_food_stored	faction_to_faction_own_unseen	575	start_turn_completed
shield_food_storage_bundle_580	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_580	shield_food_stored	faction_to_faction_own_unseen	580	start_turn_completed
shield_food_storage_bundle_585	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_585	shield_food_stored	faction_to_faction_own_unseen	585	start_turn_completed
shield_food_storage_bundle_590	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_590	shield_food_stored	faction_to_faction_own_unseen	590	start_turn_completed
shield_food_storage_bundle_595	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_595	shield_food_stored	faction_to_faction_own_unseen	595	start_turn_completed
shield_food_storage_bundle_5	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_5	shield_food_stored	faction_to_faction_own_unseen	5	start_turn_completed
shield_food_storage_bundle_600	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_600	shield_food_stored	faction_to_faction_own_unseen	600	start_turn_completed
shield_food_storage_bundle_605	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_605	shield_food_stored	faction_to_faction_own_unseen	605	start_turn_completed
shield_food_storage_bundle_60	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_60	shield_food_stored	faction_to_faction_own_unseen	60	start_turn_completed
shield_food_storage_bundle_610	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_610	shield_food_stored	faction_to_faction_own_unseen	610	start_turn_completed
shield_food_storage_bundle_615	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_615	shield_food_stored	faction_to_faction_own_unseen	615	start_turn_completed
shield_food_storage_bundle_620	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_620	shield_food_stored	faction_to_faction_own_unseen	620	start_turn_completed
shield_food_storage_bundle_625	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_625	shield_food_stored	faction_to_faction_own_unseen	625	start_turn_completed
shield_food_storage_bundle_630	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_630	shield_food_stored	faction_to_faction_own_unseen	630	start_turn_completed
shield_food_storage_bundle_635	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_635	shield_food_stored	faction_to_faction_own_unseen	635	start_turn_completed
shield_food_storage_bundle_640	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_640	shield_food_stored	faction_to_faction_own_unseen	640	start_turn_completed
shield_food_storage_bundle_645	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_645	shield_food_stored	faction_to_faction_own_unseen	645	start_turn_completed
shield_food_storage_bundle_650	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_650	shield_food_stored	faction_to_faction_own_unseen	650	start_turn_completed
shield_food_storage_bundle_655	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_655	shield_food_stored	faction_to_faction_own_unseen	655	start_turn_completed
shield_food_storage_bundle_65	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_65	shield_food_stored	faction_to_faction_own_unseen	65	start_turn_completed
shield_food_storage_bundle_660	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_660	shield_food_stored	faction_to_faction_own_unseen	660	start_turn_completed
shield_food_storage_bundle_665	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_665	shield_food_stored	faction_to_faction_own_unseen	665	start_turn_completed
shield_food_storage_bundle_670	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_670	shield_food_stored	faction_to_faction_own_unseen	670	start_turn_completed
shield_food_storage_bundle_675	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_675	shield_food_stored	faction_to_faction_own_unseen	675	start_turn_completed
shield_food_storage_bundle_680	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_680	shield_food_stored	faction_to_faction_own_unseen	680	start_turn_completed
shield_food_storage_bundle_685	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_685	shield_food_stored	faction_to_faction_own_unseen	685	start_turn_completed
shield_food_storage_bundle_690	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_690	shield_food_stored	faction_to_faction_own_unseen	690	start_turn_completed
shield_food_storage_bundle_695	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_695	shield_food_stored	faction_to_faction_own_unseen	695	start_turn_completed
shield_food_storage_bundle_700	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_700	shield_food_stored	faction_to_faction_own_unseen	700	start_turn_completed
shield_food_storage_bundle_705	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_705	shield_food_stored	faction_to_faction_own_unseen	705	start_turn_completed
shield_food_storage_bundle_70	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_70	shield_food_stored	faction_to_faction_own_unseen	70	start_turn_completed
shield_food_storage_bundle_710	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_710	shield_food_stored	faction_to_faction_own_unseen	710	start_turn_completed
shield_food_storage_bundle_715	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_715	shield_food_stored	faction_to_faction_own_unseen	715	start_turn_completed
shield_food_storage_bundle_720	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_720	shield_food_stored	faction_to_faction_own_unseen	720	start_turn_completed
shield_food_storage_bundle_725	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_725	shield_food_stored	faction_to_faction_own_unseen	725	start_turn_completed
shield_food_storage_bundle_730	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_730	shield_food_stored	faction_to_faction_own_unseen	730	start_turn_completed
shield_food_storage_bundle_735	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_735	shield_food_stored	faction_to_faction_own_unseen	735	start_turn_completed
shield_food_storage_bundle_740	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_740	shield_food_stored	faction_to_faction_own_unseen	740	start_turn_completed
shield_food_storage_bundle_745	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_745	shield_food_stored	faction_to_faction_own_unseen	745	start_turn_completed
shield_food_storage_bundle_750	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_750	shield_food_stored	faction_to_faction_own_unseen	750	start_turn_completed
shield_food_storage_bundle_755	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_755	shield_food_stored	faction_to_faction_own_unseen	755	start_turn_completed
shield_food_storage_bundle_75	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_75	shield_food_stored	faction_to_faction_own_unseen	75	start_turn_completed
shield_food_storage_bundle_760	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_760	shield_food_stored	faction_to_faction_own_unseen	760	start_turn_completed
shield_food_storage_bundle_765	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_765	shield_food_stored	faction_to_faction_own_unseen	765	start_turn_completed
shield_food_storage_bundle_770	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_770	shield_food_stored	faction_to_faction_own_unseen	770	start_turn_completed
shield_food_storage_bundle_775	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_775	shield_food_stored	faction_to_faction_own_unseen	775	start_turn_completed
shield_food_storage_bundle_780	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_780	shield_food_stored	faction_to_faction_own_unseen	780	start_turn_completed
shield_food_storage_bundle_785	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_785	shield_food_stored	faction_to_faction_own_unseen	785	start_turn_completed
shield_food_storage_bundle_790	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_790	shield_food_stored	faction_to_faction_own_unseen	790	start_turn_completed
shield_food_storage_bundle_795	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_795	shield_food_stored	faction_to_faction_own_unseen	795	start_turn_completed
shield_food_storage_bundle_800	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_800	shield_food_stored	faction_to_faction_own_unseen	800	start_turn_completed
shield_food_storage_bundle_805	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_805	shield_food_stored	faction_to_faction_own_unseen	805	start_turn_completed
shield_food_storage_bundle_80	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_80	shield_food_stored	faction_to_faction_own_unseen	80	start_turn_completed
shield_food_storage_bundle_810	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_810	shield_food_stored	faction_to_faction_own_unseen	810	start_turn_completed
shield_food_storage_bundle_815	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_815	shield_food_stored	faction_to_faction_own_unseen	815	start_turn_completed
shield_food_storage_bundle_820	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_820	shield_food_stored	faction_to_faction_own_unseen	820	start_turn_completed
shield_food_storage_bundle_825	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_825	shield_food_stored	faction_to_faction_own_unseen	825	start_turn_completed
shield_food_storage_bundle_830	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_830	shield_food_stored	faction_to_faction_own_unseen	830	start_turn_completed
shield_food_storage_bundle_835	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_835	shield_food_stored	faction_to_faction_own_unseen	835	start_turn_completed
shield_food_storage_bundle_840	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_840	shield_food_stored	faction_to_faction_own_unseen	840	start_turn_completed
shield_food_storage_bundle_845	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_845	shield_food_stored	faction_to_faction_own_unseen	845	start_turn_completed
shield_food_storage_bundle_850	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_850	shield_food_stored	faction_to_faction_own_unseen	850	start_turn_completed
shield_food_storage_bundle_855	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_855	shield_food_stored	faction_to_faction_own_unseen	855	start_turn_completed
shield_food_storage_bundle_85	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_85	shield_food_stored	faction_to_faction_own_unseen	85	start_turn_completed
shield_food_storage_bundle_860	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_860	shield_food_stored	faction_to_faction_own_unseen	860	start_turn_completed
shield_food_storage_bundle_865	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_865	shield_food_stored	faction_to_faction_own_unseen	865	start_turn_completed
shield_food_storage_bundle_870	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_870	shield_food_stored	faction_to_faction_own_unseen	870	start_turn_completed
shield_food_storage_bundle_875	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_875	shield_food_stored	faction_to_faction_own_unseen	875	start_turn_completed
shield_food_storage_bundle_880	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_880	shield_food_stored	faction_to_faction_own_unseen	880	start_turn_completed
shield_food_storage_bundle_885	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_885	shield_food_stored	faction_to_faction_own_unseen	885	start_turn_completed
shield_food_storage_bundle_890	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_890	shield_food_stored	faction_to_faction_own_unseen	890	start_turn_completed
shield_food_storage_bundle_895	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_895	shield_food_stored	faction_to_faction_own_unseen	895	start_turn_completed
shield_food_storage_bundle_900	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_900	shield_food_stored	faction_to_faction_own_unseen	900	start_turn_completed
shield_food_storage_bundle_905	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_905	shield_food_stored	faction_to_faction_own_unseen	905	start_turn_completed
shield_food_storage_bundle_90	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_90	shield_food_stored	faction_to_faction_own_unseen	90	start_turn_completed
shield_food_storage_bundle_910	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_910	shield_food_stored	faction_to_faction_own_unseen	910	start_turn_completed
shield_food_storage_bundle_915	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_915	shield_food_stored	faction_to_faction_own_unseen	915	start_turn_completed
shield_food_storage_bundle_920	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_920	shield_food_stored	faction_to_faction_own_unseen	920	start_turn_completed
shield_food_storage_bundle_925	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_925	shield_food_stored	faction_to_faction_own_unseen	925	start_turn_completed
shield_food_storage_bundle_930	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_930	shield_food_stored	faction_to_faction_own_unseen	930	start_turn_completed
shield_food_storage_bundle_935	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_935	shield_food_stored	faction_to_faction_own_unseen	935	start_turn_completed
shield_food_storage_bundle_940	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_940	shield_food_stored	faction_to_faction_own_unseen	940	start_turn_completed
shield_food_storage_bundle_945	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_945	shield_food_stored	faction_to_faction_own_unseen	945	start_turn_completed
shield_food_storage_bundle_950	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_950	shield_food_stored	faction_to_faction_own_unseen	950	start_turn_completed
shield_food_storage_bundle_955	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_955	shield_food_stored	faction_to_faction_own_unseen	955	start_turn_completed
shield_food_storage_bundle_95	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_95	shield_food_stored	faction_to_faction_own_unseen	95	start_turn_completed
shield_food_storage_bundle_960	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_960	shield_food_stored	faction_to_faction_own_unseen	960	start_turn_completed
shield_food_storage_bundle_965	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_965	shield_food_stored	faction_to_faction_own_unseen	965	start_turn_completed
shield_food_storage_bundle_970	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_970	shield_food_stored	faction_to_faction_own_unseen	970	start_turn_completed
shield_food_storage_bundle_975	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_975	shield_food_stored	faction_to_faction_own_unseen	975	start_turn_completed
shield_food_storage_bundle_980	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_980	shield_food_stored	faction_to_faction_own_unseen	980	start_turn_completed
shield_food_storage_bundle_985	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_985	shield_food_stored	faction_to_faction_own_unseen	985	start_turn_completed
shield_food_storage_bundle_990	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_990	shield_food_stored	faction_to_faction_own_unseen	990	start_turn_completed
shield_food_storage_bundle_995	shield_food_decay	faction_to_faction_own_unseen	-1	start_turn_completed
shield_food_storage_bundle_995	shield_food_stored	faction_to_faction_own_unseen	995	start_turn_completed
