effect_bundles_tables	1
key	localised_description	localised_title	ui_icon	bundle_target
shield_food_storage_bundle_790	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_795	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_80	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_800	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_805	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_810	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_815	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_820	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_825	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_830	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_835	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_840	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_845	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_85	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_850	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_855	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_860	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_865	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_870	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_875	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_880	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_885	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_890	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_895	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_90	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_900	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_905	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_910	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_915	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_920	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_925	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_930	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_935	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_940	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_945	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_95	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_950	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_955	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_960	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_965	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_970	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_975	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_980	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_985	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_990	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_995	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
